customer_id,brand_id,snapshot_date,cohort_month,first_order_date,last_order_date,days_since_last_order,total_orders,orders_last_90d,orders_last_30d,total_revenue,avg_order_value,return_rate,acquisition_channel,acquisition_campaign,cac,ltv_12m,ltv_cac_ratio,discount_orders_share,avg_discount_pct,discount_dependency_index,top_category,price_band_preference,lifecycle_stage,active_30d,active_90d,churn_flag,email_opt_in,region,r_score,f_score,m_score
C0500,brand_b,11/1/2025,1/1/2023,1/4/2023,10/2/2024,395,6,0,0,430.82,71.8,0.244,Organic,Direct_Organic,7.93,496.75,62.64,0.063,0.15,0.009,Apparel,Mid,Churned,FALSE,FALSE,TRUE,TRUE,IN,2,5,5
C0501,brand_a,11/1/2025,11/1/2024,11/7/2024,3/12/2025,234,2,0,0,49.39,24.7,0.148,Meta Ads,Meta_BF_Sale,33.17,50.12,1.51,0.594,0.085,0.051,Apparel,Low,Churned,FALSE,FALSE,TRUE,TRUE,AU,3,3,1
C0502,brand_a,11/1/2025,11/1/2024,11/16/2024,8/14/2025,79,3,2,0,191.57,63.86,0.085,Meta Ads,Meta_Retargeting,33.36,193.41,5.8,0.341,0.188,0.064,Skincare,Mid,Active,FALSE,TRUE,FALSE,TRUE,AU,4,4,4
C0503,brand_c,11/1/2025,10/1/2024,10/31/2024,12/23/2024,313,3,0,0,376.21,125.4,0.047,Organic,SEO_Landing,1.11,342.52,308.58,0.256,0.181,0.046,Supplements,High,Churned,FALSE,FALSE,TRUE,TRUE,AU,2,4,5
C0504,brand_a,11/1/2025,7/1/2023,7/5/2023,7/29/2024,460,3,0,0,131.34,43.78,0.097,Meta Ads,Meta_BF_Sale,21.55,142.17,6.6,0.389,0.076,0.029,Accessories,Mid,Churned,FALSE,FALSE,TRUE,TRUE,AU,1,4,3
C0505,brand_c,11/1/2025,5/1/2025,5/27/2025,8/11/2025,82,1,1,0,51.12,51.12,0.125,Google Ads,Brand_Search,57.37,31.65,0.55,0.458,0.149,0.068,Accessories,Mid,Active,FALSE,TRUE,FALSE,TRUE,IN,4,2,1
C0506,brand_b,11/1/2025,9/1/2025,9/7/2025,10/7/2025,25,2,2,2,199.39,99.7,0.064,Meta Ads,Meta_Retargeting,31.04,164.68,5.31,0.538,0.343,0.185,Skincare,Mid,Active,TRUE,TRUE,FALSE,FALSE,AU,5,3,4
C0507,brand_a,11/1/2025,11/1/2023,11/19/2023,7/26/2025,98,8,0,0,922.94,115.37,0.179,Google Ads,Shopping_Campaign,23.19,1031.87,44.5,0.367,0.241,0.089,Home Decor,High,At-risk,FALSE,FALSE,FALSE,TRUE,IN,4,5,5
C0508,brand_a,11/1/2025,4/1/2024,4/17/2024,7/23/2025,101,2,0,0,64.76,32.38,0.223,Influencer,TikTok_Creator_Summer,34.38,83.77,2.44,0.473,0.24,0.114,Apparel,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,CA,4,3,1
C0509,brand_c,11/1/2025,6/1/2025,6/17/2025,7/28/2025,96,2,0,0,110.63,55.32,0.257,Meta Ads,Meta_Prospecting,24.09,97.16,4.03,0.577,0.086,0.05,Apparel,Mid,At-risk,FALSE,FALSE,FALSE,FALSE,CA,4,3,2
C0510,brand_b,11/1/2025,4/1/2025,4/22/2025,9/16/2025,46,4,3,0,565.18,141.29,0.096,Google Ads,Brand_Search,43.56,532.71,12.23,0.468,0.187,0.088,Home Decor,High,Active,FALSE,TRUE,FALSE,TRUE,IN,5,4,5
C0511,brand_c,11/1/2025,7/1/2025,7/21/2025,8/10/2025,83,1,1,0,28.06,28.06,0.197,Organic,Direct_Organic,4,33.22,8.3,0.386,0.278,0.107,Apparel,Low,Active,FALSE,TRUE,FALSE,TRUE,AU,4,2,1
C0512,brand_c,11/1/2025,1/1/2025,1/31/2025,5/22/2025,163,2,0,0,80.9,40.45,0.062,Meta Ads,Meta_Prospecting,28.01,69.42,2.48,0.639,0.337,0.216,Home Decor,Mid,At-risk,FALSE,FALSE,FALSE,FALSE,US,3,3,2
C0513,brand_c,11/1/2025,5/1/2025,5/26/2025,8/7/2025,86,3,1,0,179.01,59.67,0.135,Meta Ads,Meta_Prospecting,25.05,152.04,6.07,0.436,0.193,0.084,Accessories,Mid,Active,FALSE,TRUE,FALSE,FALSE,US,4,4,3
C0514,brand_a,11/1/2025,5/1/2025,5/29/2025,9/14/2025,48,2,2,0,75.99,37.99,0.063,Google Ads,Generic_Search,34.91,91.19,2.61,0.335,0.169,0.057,Skincare,Mid,Active,FALSE,TRUE,FALSE,TRUE,AU,5,3,2
C0515,brand_a,11/1/2025,10/1/2025,10/20/2025,10/30/2025,2,7,1,1,1318.19,188.31,0.059,Influencer,IG_Influencer_Spring,52.31,1138.06,21.76,0.807,0.135,0.109,Home Decor,Premium,Active,TRUE,TRUE,FALSE,TRUE,AU,5,5,5
C0516,brand_b,11/1/2025,5/1/2024,5/1/2024,7/5/2024,484,5,0,0,103.22,20.64,0.11,Meta Ads,Meta_Retargeting,24.19,91.25,3.77,0.354,0.074,0.026,Home Decor,Mid,Churned,FALSE,FALSE,TRUE,TRUE,IN,1,5,2
C0517,brand_a,11/1/2025,5/1/2025,5/23/2025,8/3/2025,90,2,2,0,73.45,36.72,0.018,Influencer,TikTok_Creator_Summer,58.15,71.73,1.23,0.786,0.155,0.122,Skincare,Mid,Active,FALSE,TRUE,FALSE,TRUE,US,4,3,2
C0518,brand_c,11/1/2025,9/1/2025,9/17/2025,10/4/2025,28,1,1,1,119.7,119.7,0.135,Influencer,IG_Influencer_Spring,84,73.51,0.88,0.667,0.21,0.14,Home Decor,High,New,TRUE,TRUE,FALSE,FALSE,IN,5,2,3
C0519,brand_a,11/1/2025,4/1/2024,4/9/2024,3/10/2025,236,3,0,0,221.19,73.73,0.096,Google Ads,Shopping_Campaign,44.49,195.29,4.39,0.478,0.341,0.163,Accessories,Mid,Churned,FALSE,FALSE,TRUE,TRUE,US,3,4,4
C0520,brand_b,11/1/2025,5/1/2025,5/5/2025,7/21/2025,103,5,0,0,263.92,52.78,0.166,Influencer,IG_Influencer_Spring,56.54,179.27,3.17,0.564,0.175,0.098,Home Decor,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,EU_Other,4,5,4
C0521,brand_b,11/1/2025,7/1/2023,7/6/2023,1/26/2025,279,6,0,0,400.62,66.77,0.113,Influencer,IG_Influencer_Spring,53.58,352.77,6.58,0.536,0.198,0.106,Home Decor,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,2,5,5
C0522,brand_a,11/1/2025,1/1/2025,1/7/2025,5/26/2025,159,1,0,0,84.91,84.91,0.09,Meta Ads,Meta_Prospecting,21.99,111.95,5.09,0.482,0.182,0.088,Skincare,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,CA,3,2,2
C0523,brand_c,11/1/2025,1/1/2023,1/18/2023,6/20/2023,865,5,0,0,235.86,47.17,0.053,Meta Ads,Meta_Prospecting,42.31,183.77,4.34,0.599,0.249,0.149,Supplements,Mid,Churned,FALSE,FALSE,TRUE,TRUE,EU_Other,1,5,4
C0524,brand_a,11/1/2025,2/1/2025,2/21/2025,10/10/2025,22,3,3,1,217.75,72.58,0.026,Meta Ads,Meta_Prospecting,35.45,265.4,7.49,0.396,0.29,0.115,Supplements,Mid,Active,TRUE,TRUE,FALSE,TRUE,UK,5,4,4
C0525,brand_a,11/1/2025,10/1/2023,10/30/2023,10/26/2024,371,7,0,0,575.05,82.15,0.02,Influencer,IG_Influencer_Spring,55.82,390.82,7,0.803,0.107,0.086,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,2,5,5
C0526,brand_a,11/1/2025,5/1/2023,5/2/2023,9/25/2024,402,5,0,0,636.71,127.34,0.054,Google Ads,Generic_Search,35.99,679.09,18.87,0.303,0.33,0.1,Supplements,High,Churned,FALSE,FALSE,TRUE,TRUE,US,2,5,5
C0527,brand_a,11/1/2025,8/1/2024,8/15/2024,10/29/2025,3,1,1,1,68.94,68.94,0.03,Organic,SEO_Blog,9.3,102.18,10.99,0.033,0.061,0.002,Supplements,Mid,New,TRUE,TRUE,FALSE,TRUE,CA,5,2,2
C0528,brand_a,11/1/2025,10/1/2024,10/14/2024,10/19/2025,13,3,1,1,213.84,71.28,0.016,Google Ads,Shopping_Campaign,30.47,291.96,9.58,0.376,0.239,0.09,Skincare,Mid,Active,TRUE,TRUE,FALSE,FALSE,AU,5,4,4
C0529,brand_b,11/1/2025,5/1/2023,5/26/2023,6/1/2024,518,5,0,0,275.59,55.12,0.056,Influencer,IG_Influencer_Spring,44.92,277.44,6.18,0.671,0.318,0.213,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,UK,1,5,4
C0530,brand_b,11/1/2025,7/1/2023,7/23/2023,3/27/2025,219,4,0,0,313.75,78.44,0.065,Influencer,TikTok_Creator_Summer,46.53,218.22,4.69,0.718,0.237,0.17,Home Decor,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,3,4,5
C0531,brand_a,11/1/2025,7/1/2024,7/2/2024,4/9/2025,206,7,0,0,311.25,44.46,0.03,Influencer,TikTok_Creator_Summer,56.5,304.33,5.39,0.827,0.059,0.049,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,3,5,5
C0532,brand_c,11/1/2025,2/1/2023,2/14/2023,3/30/2024,581,4,0,0,224.59,56.15,0.048,Organic,SEO_Blog,11.48,236.54,20.6,0.33,0.076,0.025,Skincare,Mid,Churned,FALSE,FALSE,TRUE,FALSE,CA,1,4,4
C0533,brand_b,11/1/2025,1/1/2024,1/30/2024,8/22/2024,436,8,0,0,773.18,96.65,0.275,Influencer,TikTok_Creator_Summer,55.79,483.36,8.66,0.623,0.203,0.127,Apparel,High,Churned,FALSE,FALSE,TRUE,TRUE,EU_Other,2,5,5
C0534,brand_a,11/1/2025,7/1/2024,7/20/2024,7/3/2025,121,3,0,0,210.54,70.18,0.113,Influencer,IG_Influencer_Spring,33.26,274.67,8.26,0.76,0.071,0.054,Home Decor,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,AU,4,4,4
C0535,brand_b,11/1/2025,2/1/2025,2/25/2025,5/6/2025,179,3,0,0,140.26,46.75,0.034,Meta Ads,Meta_Retargeting,37.3,94.54,2.53,0.566,0.249,0.141,Skincare,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,US,3,4,3
C0536,brand_a,11/1/2025,10/1/2024,10/6/2024,9/10/2025,52,1,1,0,149.5,149.5,0.025,Organic,Direct_Organic,3.3,197.02,59.7,0.041,0.24,0.01,Skincare,High,Active,FALSE,TRUE,FALSE,TRUE,IN,5,2,3
C0537,brand_a,11/1/2025,9/1/2023,9/20/2023,11/13/2024,353,2,0,0,226.92,113.46,0.106,Meta Ads,Meta_BF_Sale,27.7,240.1,8.67,0.536,0.195,0.104,Home Decor,High,Churned,FALSE,FALSE,TRUE,TRUE,US,2,3,4
C0538,brand_b,11/1/2025,6/1/2023,6/4/2023,9/18/2023,775,2,0,0,151.42,75.71,0.056,Organic,SEO_Blog,11.08,194.02,17.51,0.11,0.283,0.031,Home Decor,Mid,Churned,FALSE,FALSE,TRUE,TRUE,UK,1,3,3
C0539,brand_b,11/1/2025,6/1/2023,6/8/2023,7/14/2024,475,6,0,0,523.34,87.22,0.105,Influencer,IG_Influencer_Spring,43.3,422.56,9.76,0.836,0.054,0.045,Home Decor,Mid,Churned,FALSE,FALSE,TRUE,TRUE,AU,1,5,5
C0540,brand_b,11/1/2025,5/1/2024,5/3/2024,3/30/2025,216,2,0,0,153.46,76.73,0.031,Google Ads,Generic_Search,35.25,160.29,4.55,0.171,0.303,0.052,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,US,3,3,3
C0541,brand_a,11/1/2025,9/1/2023,9/13/2023,5/14/2025,171,6,0,0,412.1,68.68,0.019,Influencer,IG_Influencer_Spring,31.55,346.25,10.97,0.872,0.181,0.158,Skincare,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,US,3,5,5
C0542,brand_b,11/1/2025,11/1/2024,11/27/2024,7/12/2025,112,1,0,0,65.23,65.23,0.072,Meta Ads,Meta_Prospecting,19.04,68.19,3.58,0.467,0.081,0.038,Accessories,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,US,4,2,1
C0543,brand_b,11/1/2025,9/1/2025,9/10/2025,10/1/2025,31,3,3,0,573.25,191.08,0.189,Influencer,IG_Influencer_Spring,46.27,394.2,8.52,0.581,0.264,0.153,Home Decor,Premium,Active,FALSE,TRUE,FALSE,TRUE,AU,5,4,5
C0544,brand_b,11/1/2025,5/1/2023,5/14/2023,6/15/2024,504,2,0,0,133.75,66.88,0.098,Referral,Referral_VIP,14.88,140.01,9.41,0.22,0.294,0.065,Accessories,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,1,3,3
C0545,brand_a,11/1/2025,5/1/2024,5/29/2024,4/15/2025,200,1,0,0,38.69,38.69,0.26,Meta Ads,Meta_Prospecting,33.76,42.8,1.27,0.361,0.178,0.064,Apparel,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,3,2,1
C0546,brand_b,11/1/2025,6/1/2024,6/6/2024,11/19/2024,347,2,0,0,114.2,57.1,0.169,Organic,SEO_Landing,6.37,141.08,22.15,0.203,0.305,0.062,Accessories,Mid,Churned,FALSE,FALSE,TRUE,TRUE,AU,2,3,2
C0547,brand_b,11/1/2025,8/1/2023,8/19/2023,5/14/2025,171,8,0,0,1731.53,216.44,0.068,Influencer,TikTok_Creator_Summer,36.13,1196.7,33.12,0.641,0.188,0.12,Home Decor,Premium,At-risk,FALSE,FALSE,FALSE,TRUE,CA,3,5,5
C0548,brand_a,11/1/2025,1/1/2023,1/24/2023,8/4/2025,89,3,3,0,131.06,43.69,0.14,Meta Ads,Meta_Retargeting,22,157.67,7.17,0.345,0.178,0.061,Home Decor,Mid,Active,FALSE,TRUE,FALSE,TRUE,CA,4,4,3
C0549,brand_b,11/1/2025,11/1/2024,11/17/2024,7/3/2025,121,5,0,0,257.96,51.59,0.186,Google Ads,Brand_Search,48.8,272.5,5.58,0.324,0.142,0.046,Home Decor,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,EU_Other,4,5,4
C0550,brand_c,11/1/2025,10/1/2023,10/19/2023,10/23/2024,374,3,0,0,107.01,35.67,0.192,Meta Ads,Meta_BF_Sale,24.54,89.23,3.64,0.449,0.159,0.071,Home Decor,Mid,Churned,FALSE,FALSE,TRUE,TRUE,UK,2,4,2
C0551,brand_b,11/1/2025,3/1/2025,3/5/2025,8/14/2025,79,6,1,0,145.69,24.28,0.044,Organic,SEO_Landing,11.34,166.68,14.7,0.151,0.093,0.014,Skincare,Mid,Active,FALSE,TRUE,FALSE,TRUE,US,4,5,3
C0552,brand_a,11/1/2025,10/1/2025,10/21/2025,10/26/2025,6,2,1,1,119.77,59.88,0.034,Google Ads,Generic_Search,38.63,124.3,3.22,0.445,0.213,0.095,Supplements,Mid,Active,TRUE,TRUE,FALSE,TRUE,AU,5,3,3
C0553,brand_b,11/1/2025,11/1/2024,11/10/2024,3/13/2025,233,1,0,0,111.27,111.27,0.087,Meta Ads,Meta_BF_Sale,30.98,89.95,2.9,0.377,0.195,0.074,Skincare,High,Churned,FALSE,FALSE,TRUE,FALSE,EU_Other,3,2,2
C0554,brand_b,11/1/2025,12/1/2024,12/27/2024,7/28/2025,96,1,0,0,141.28,141.28,0.16,Meta Ads,Meta_Prospecting,38.48,144.22,3.75,0.337,0.139,0.047,Home Decor,High,At-risk,FALSE,FALSE,FALSE,TRUE,CA,4,2,3
C0555,brand_a,11/1/2025,8/1/2024,8/5/2024,10/21/2025,11,5,3,3,70.67,14.13,0.293,Meta Ads,Meta_Prospecting,28.91,80.69,2.79,0.327,0.188,0.061,Apparel,Low,Active,TRUE,TRUE,FALSE,TRUE,UK,5,5,2
C0556,brand_c,11/1/2025,4/1/2024,4/20/2024,11/17/2024,349,2,0,0,137.22,68.61,0.072,Meta Ads,Meta_Retargeting,47.12,80.03,1.7,0.544,0.154,0.084,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,2,3,3
C0557,brand_a,11/1/2025,2/1/2025,2/26/2025,7/1/2025,123,4,0,0,230.51,57.63,0.15,Google Ads,Shopping_Campaign,40.62,304.84,7.5,0.462,0.139,0.064,Home Decor,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,EU_Other,4,5,4
C0558,brand_b,11/1/2025,10/1/2023,10/14/2023,10/14/2024,383,1,0,0,77.62,77.62,0.042,Google Ads,Generic_Search,44.23,61.27,1.39,0.22,0.096,0.021,Skincare,Mid,Churned,FALSE,FALSE,TRUE,FALSE,CA,2,2,2
C0559,brand_a,11/1/2025,6/1/2024,6/27/2024,5/1/2025,184,5,0,0,571.73,114.35,0.042,Meta Ads,Meta_Prospecting,35.03,712.41,20.34,0.253,0.146,0.037,Skincare,High,Churned,FALSE,FALSE,TRUE,TRUE,EU_Other,3,5,5
C0560,brand_a,11/1/2025,4/1/2024,4/30/2024,4/9/2025,206,3,0,0,210.85,70.28,0.051,Referral,Referral_Program,12.83,236.34,18.42,0.273,0.245,0.067,Supplements,Mid,Churned,FALSE,FALSE,TRUE,TRUE,UK,3,4,4
C0561,brand_b,11/1/2025,7/1/2025,7/1/2025,9/18/2025,44,1,1,0,35.82,35.82,0.286,Google Ads,Brand_Search,31.03,34.35,1.11,0.497,0.325,0.161,Apparel,Mid,Active,FALSE,TRUE,FALSE,TRUE,US,5,2,1
C0562,brand_a,11/1/2025,10/1/2023,10/26/2023,8/6/2025,87,3,3,0,212.19,70.73,0.014,Meta Ads,Meta_Prospecting,18.25,219.49,12.03,0.307,0.305,0.094,Supplements,Mid,Active,FALSE,TRUE,FALSE,TRUE,EU_Other,4,4,4
C0563,brand_b,11/1/2025,4/1/2024,4/12/2024,5/9/2025,176,3,0,0,165,55,0.181,Google Ads,Generic_Search,41.44,123.12,2.97,0.182,0.179,0.033,Home Decor,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,UK,3,4,3
C0564,brand_b,11/1/2025,6/1/2024,6/4/2024,8/8/2024,450,2,0,0,110.4,55.2,0.042,Influencer,TikTok_Creator_Summer,58.55,98.18,1.68,0.676,0.334,0.226,Supplements,Mid,Churned,FALSE,FALSE,TRUE,TRUE,US,1,3,2
C0565,brand_c,11/1/2025,9/1/2024,9/27/2024,10/10/2024,387,3,0,0,233.24,77.75,0.053,Organic,SEO_Landing,6.94,138.32,19.93,0.292,0.291,0.085,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,EU_Other,2,4,4
C0566,brand_b,11/1/2025,1/1/2024,1/18/2024,7/17/2024,472,3,0,0,145.6,48.53,0.276,Meta Ads,Meta_Retargeting,38.89,135.9,3.49,0.639,0.297,0.19,Apparel,Mid,Churned,FALSE,FALSE,TRUE,TRUE,UK,1,4,3
C0567,brand_a,11/1/2025,4/1/2024,4/15/2024,2/19/2025,255,5,0,0,146.95,29.39,0.158,Meta Ads,Meta_Retargeting,34.27,152.52,4.45,0.338,0.114,0.039,Accessories,Low,Churned,FALSE,FALSE,TRUE,TRUE,AU,3,5,3
C0568,brand_a,11/1/2025,7/1/2025,7/16/2025,10/15/2025,17,5,3,3,825.17,165.03,0.023,Meta Ads,Meta_BF_Sale,23.68,859.4,36.29,0.381,0.307,0.117,Supplements,High,Active,TRUE,TRUE,FALSE,FALSE,EU_Other,5,5,5
C0569,brand_b,11/1/2025,3/1/2023,3/29/2023,2/7/2025,267,1,0,0,153.5,153.5,0.058,Referral,Referral_Program,19.18,159.13,8.3,0.284,0.176,0.05,Supplements,High,Churned,FALSE,FALSE,TRUE,FALSE,EU_Other,2,2,3
C0570,brand_b,11/1/2025,4/1/2023,4/4/2023,8/20/2023,804,3,0,0,464.52,154.84,0.013,Meta Ads,Meta_Retargeting,27.5,471.4,17.14,0.378,0.153,0.058,Skincare,High,Churned,FALSE,FALSE,TRUE,TRUE,UK,1,4,5
C0571,brand_a,11/1/2025,4/1/2023,4/26/2023,5/5/2025,180,4,0,0,212.39,53.1,0.143,Meta Ads,Meta_BF_Sale,20.28,245.21,12.09,0.498,0.052,0.026,Accessories,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,EU_Other,3,5,4
C0572,brand_a,11/1/2025,8/1/2025,8/23/2025,10/23/2025,9,1,1,1,132.66,132.66,0.044,Google Ads,Shopping_Campaign,35.44,170.61,4.81,0.209,0.291,0.061,Supplements,High,New,TRUE,TRUE,FALSE,TRUE,IN,5,2,3
C0573,brand_a,11/1/2025,12/1/2024,12/1/2024,3/30/2025,216,6,0,0,410.14,68.36,0.068,Organic,SEO_Landing,1.27,496.74,391.13,0.042,0.301,0.013,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,US,3,5,5
C0574,brand_c,11/1/2025,1/1/2023,1/15/2023,3/21/2024,590,4,0,0,568.76,142.19,0.06,Meta Ads,Meta_Prospecting,25.63,500.11,19.51,0.529,0.339,0.18,Supplements,High,Churned,FALSE,FALSE,TRUE,TRUE,EU_Other,1,5,5
C0575,brand_a,11/1/2025,4/1/2025,4/4/2025,9/18/2025,44,1,1,0,67.27,67.27,0.087,Meta Ads,Meta_Prospecting,32.32,58.64,1.81,0.32,0.063,0.02,Skincare,Mid,Active,FALSE,TRUE,FALSE,TRUE,IN,5,2,2
C0576,brand_c,11/1/2025,2/1/2023,2/4/2023,3/22/2024,589,5,0,0,553.6,110.72,0.047,Meta Ads,Meta_BF_Sale,43.22,407.84,9.44,0.726,0.127,0.092,Skincare,High,Churned,FALSE,FALSE,TRUE,TRUE,US,1,5,5
C0577,brand_b,11/1/2025,12/1/2023,12/26/2023,6/12/2025,142,3,0,0,143.01,47.67,0.224,Organic,SEO_Blog,3.61,195.99,54.29,0.03,0.317,0.01,Apparel,Mid,At-risk,FALSE,FALSE,FALSE,TRUE,EU_Other,4,4,3
C0578,brand_c,11/1/2025,12/1/2024,12/9/2024,4/22/2025,193,3,0,0,180.48,60.16,0.031,Meta Ads,Meta_Prospecting,41.32,134.99,3.27,0.666,0.062,0.041,Supplements,Mid,Churned,FALSE,FALSE,TRUE,FALSE,UK,3,4,4
C0579,brand_c,11/1/2025,11/1/2023,11/17/2023,5/31/2024,519,3,0,0,352.17,117.39,0.027,Meta Ads,Meta_BF_Sale,47.3,337.06,7.13,0.462,0.272,0.126,Supplements,High,Churned,FALSE,FALSE,TRUE,TRUE,US,1,4,5
C0580,brand_c,11/1/2025,6/1/2023,6/18/2023,1/8/2024,663,1,0,0,72.17,72.17,0.057,Organic,Direct_Organic,17.24,79.43,4.61,0.372,0.195,0.073,Skincare,Mid,Churned,FALSE,FALSE,TRUE,FALSE,US,1,2,2
C0581,brand_b,11/1/2025,4/1/2025,4/8/2025,8/28/2025,65,1,1,0,82.81,82.81,0.032,Influencer,TikTok_Creator_Summer,55,98.14,1.78,0.885,0.176,0.155,Supplements,High,Active,FALSE,TRUE,FALSE,TRUE,UK,4,2,2
C0582,brand_c,11/1/2025,9/1/2023,9/19/2023,1/7/2024,664,2,0,0,98.96,49.48,0.114,Referral,Referral_VIP,21.55,87.67,4.07,0.528,0.146,0.077,Home Decor,Mid,Churned,FALSE,FALSE,TRUE,TRUE,UK,1,3,2
C0583,brand_b,11/1/2025,10/1/2025,10/23/2025,10/27/2025,5,2,2,1,112.84,56.42,0.066,Google Ads,Generic_Search,37.6,98.77,2.63,0.333,0.06,0.02,Home Decor,Mid,Active,TRUE,TRUE,FALSE,TRUE,AU,5,3,2
C0584,brand_b,11/1/2025,10/1/2023,10/29/2023,8/3/2024,455,1,0,0,78.56,78.56,0.064,Meta Ads,Meta_BF_Sale,30.43,56.03,1.84,0.535,0.244,0.131,Accessories,Mid,Churned,FALSE,FALSE,TRUE,TRUE,CA,1,2,2
C0585,brand_b,11/1/2025,4/1/2025,4/13/2025,8/8/2025,85,1,1,0,138.76,138.76,0.187,Organic,SEO_Landing,3.59,174.67,48.65,0.079,0.062,0.005,Home Decor,Premium,Active,FALSE,TRUE,FALSE,TRUE,EU_Other,4,2,3
C0586,brand_b,11/1/2025,5/1/2023,5/17/2023,1/1/2025,304,5,0,0,356.51,71.3,0.021,Organic,Direct_Organic,5.76,415.11,72.07,0.232,0.186,0.043,Supplements,Mid,Churned,FALSE,FALSE,TRUE,TRUE,AU,2,5,5
C0587,brand_a,11/1/2025,2/1/2024,2/29/2024,11/26/2024,340,3,0,0,185.04,61.68,0.076,Referral,Referral_VIP,7.4,312.96,42.29,0.251,0.166,0.042,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,UK,2,4,4
C0588,brand_b,11/1/2025,8/1/2025,8/5/2025,9/23/2025,39,5,2,0,529.53,105.91,0.067,Meta Ads,Meta_BF_Sale,34.33,473.45,13.79,0.404,0.109,0.044,Skincare,High,Active,FALSE,TRUE,FALSE,TRUE,US,5,5,5
C0589,brand_b,11/1/2025,5/1/2023,5/6/2023,6/5/2024,514,3,0,0,257.55,85.85,0.107,Influencer,IG_Influencer_Spring,63.83,225.32,3.53,0.673,0.319,0.215,Accessories,Mid,Churned,FALSE,FALSE,TRUE,FALSE,AU,1,4,4
C0590,brand_a,11/1/2025,4/1/2024,4/13/2024,1/11/2025,294,1,0,0,144.46,144.46,0.023,Meta Ads,Meta_BF_Sale,32.13,163.18,5.08,0.645,0.28,0.18,Supplements,High,Churned,FALSE,FALSE,TRUE,TRUE,AU,2,2,3
C0591,brand_b,11/1/2025,7/1/2024,7/25/2024,10/20/2024,377,1,0,0,116.01,116.01,0.013,Organic,SEO_Landing,9.3,133.74,14.38,0.245,0.238,0.058,Supplements,High,Churned,FALSE,FALSE,TRUE,TRUE,US,2,2,3
C0592,brand_a,11/1/2025,6/1/2023,6/28/2023,2/5/2025,269,5,0,0,346.03,69.21,0.163,Referral,Referral_Program,8.24,536.92,65.16,0.116,0.311,0.036,Accessories,Mid,Churned,FALSE,FALSE,TRUE,TRUE,EU_Other,2,5,5
C0593,brand_a,11/1/2025,8/1/2023,8/15/2023,4/30/2024,550,1,0,0,61.42,61.42,0.064,Meta Ads,Meta_Retargeting,35.06,63.81,1.82,0.591,0.187,0.11,Skincare,Mid,Churned,FALSE,FALSE,TRUE,TRUE,EU_Other,1,2,1
C0594,brand_a,11/1/2025,1/1/2025,1/7/2025,7/14/2025,110,6,0,0,900.02,150,0.078,Organic,SEO_Blog,8.78,1366.1,155.59,0.148,0.213,0.031,Home Decor,Premium,At-risk,FALSE,FALSE,FALSE,FALSE,UK,4,5,5
C0595,brand_b,11/1/2025,6/1/2025,6/9/2025,7/15/2025,109,2,0,0,35.71,17.86,0.133,Organic,SEO_Blog,7.15,42.63,5.96,0.151,0.269,0.041,Apparel,Mid,At-risk,FALSE,FALSE,FALSE,FALSE,EU_Other,4,3,1
C0596,brand_a,11/1/2025,6/1/2025,6/6/2025,10/25/2025,7,2,1,1,139.81,69.9,0.065,Meta Ads,Meta_BF_Sale,31.6,129.51,4.1,0.537,0.295,0.158,Supplements,Mid,Active,TRUE,TRUE,FALSE,TRUE,UK,5,3,3
C0597,brand_b,11/1/2025,5/1/2023,5/11/2023,3/7/2025,239,3,0,0,81.32,27.11,0.176,Referral,Referral_VIP,8.82,85.26,9.67,0.108,0.214,0.023,Apparel,Low,Churned,FALSE,FALSE,TRUE,TRUE,UK,3,4,2
C0598,brand_b,11/1/2025,5/1/2023,5/28/2023,4/21/2024,559,4,0,0,200.83,50.21,0.031,Meta Ads,Meta_Retargeting,35.84,223.36,6.23,0.293,0.257,0.075,Skincare,Mid,Churned,FALSE,FALSE,TRUE,FALSE,AU,1,5,4
